Device,DeviceGroup,StartDate,Duration,EndDate,Distance,StopDuration,Location,StopZoneType,IdleDuration,MaxSpeed
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:05,"Sep 27, 2022 11:26:48 AM",1,0:03,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:03,30
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:03,"Sep 27, 2022 11:34:22 AM",1,0:04,"Campus: 188 Pollock Rd, Salt Lake City, UT 84108, USA",Campus,0:04,29
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:09,"Sep 27, 2022 11:48:24 AM",2,0:13,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,35
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:09,"Sep 27, 2022 12:11:34 PM",2,0:07,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,33
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:05,"Sep 27, 2022 12:24:41 PM",1,0:36,"Campus: 451 1400 E, Salt Lake City, UT 84112, USA",Campus,0:00,40
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:05,"Sep 27, 2022 1:06:14 PM",1,0:21,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,33
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:11,"Sep 27, 2022 1:39:16 PM",2,0:11,"Campus: Radiobiology Lab, Salt Lake City, UT 84132, USA",Campus,0:11,34
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:04,"Sep 27, 2022 1:55:01 PM",0,0:11,"Campus: Radiobiology Lab, 62 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:11,17
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:01,"Sep 27, 2022 2:07:38 PM",0,0:05,"Campus: 1860 UT-282, Salt Lake City, UT 84103, USA",Campus,0:05,10
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:01,"Sep 27, 2022 2:14:46 PM",0,0:08,"Campus: Radiobiology Lab, 62 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:08,16
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:04,"Sep 27, 2022 2:28:06 PM",1,0:10,"Campus: 394, Salt Lake City, UT 84108, USA",Campus,0:10,24
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:07,"Sep 27, 2022 2:46:00 PM",1,0:03,"Campus: 451 1400 E, Salt Lake City, UT 84112, USA",Campus,0:03,35
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:10,"Sep 27, 2022 2:59:47 PM",1,0:12,"Campus: 1701 Student Life Way, Salt Lake City, UT 84112, USA",Campus,0:12,35
UOFU6252,Commuter Services Maintenance,"September 27, 2022",0:06,"Sep 27, 2022 3:19:00 PM",2,15:40,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:02,35
UOFU6253,Commuter Services Maintenance,"September 27, 2022",0:06,"Sep 27, 2022 8:47:23 AM",1,1:14,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,34
UOFU6253,Commuter Services Maintenance,"September 27, 2022",0:05,"Sep 27, 2022 10:07:27 AM",1,3:19,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,35
UOFU6253,Commuter Services Maintenance,"September 27, 2022",0:04,"Sep 27, 2022 1:31:38 PM",0,47:02,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,17
UOFU6303,CPD Pool,"September 27, 2022",0:05,"Sep 27, 2022 1:01:20 PM",1,0:13,"Campus: Hedco, Salt Lake City, UT 84112, USA",Campus,0:00,43
UOFU6303,CPD Pool,"September 27, 2022",0:04,"Sep 27, 2022 1:19:36 PM",1,19:52,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,37
UOFU6304,CPD Pool,"September 27, 2022",0:08,"Sep 27, 2022 1:00:31 PM",2,0:19,"Campus: 95 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,30
UOFU6304,CPD Pool,"September 27, 2022",0:05,"Sep 27, 2022 1:25:43 PM",2,19:51,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,30
UOFU6307,Hospital Security,"September 27, 2022",0:05,"Sep 27, 2022 2:48:14 AM",2,0:12,"Campus: 555 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:01,46
UOFU6307,Hospital Security,"September 27, 2022",0:06,"Sep 27, 2022 3:06:59 AM",1,13:04,"Campus: Helipad 1, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,42
UOFU6307,Hospital Security,"September 27, 2022",0:07,"Sep 27, 2022 4:18:57 PM",1,0:09,"Campus: Biomedical Polymers Research Bldg, Salt Lake City, UT 84132, USA",Campus,0:00,21
UOFU6307,Hospital Security,"September 27, 2022",0:12,"Sep 27, 2022 4:40:09 PM",1,5:46,"Campus: Helipad 1, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,23
UOFU6307,Hospital Security,"September 27, 2022",0:05,"Sep 27, 2022 10:31:57 PM",1,0:05,"Campus: 555 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:00,41
UOFU6307,Hospital Security,"September 27, 2022",0:44,"Sep 27, 2022 11:21:36 PM",5,1:18,"Campus: Helipad 1, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:39,38
UOFU6324,Core,"September 27, 2022",0:07,"Sep 27, 2022 6:50:34 AM",1,0:27,"Campus: Business Classroom, Salt Lake City, UT 84112, USA",Campus,0:00,27
UOFU6324,Core,"September 27, 2022",0:00,"Sep 27, 2022 7:18:27 AM",0,1:10,"Campus: Business Classroom, Salt Lake City, UT 84112, USA",Campus,0:00,0
UOFU6324,Core,"September 27, 2022",0:03,"Sep 27, 2022 8:32:30 AM",0,0:56,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,17
UOFU6324,Core,"September 27, 2022",0:00,"Sep 27, 2022 9:29:14 AM",0,0:07,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:07,6
UOFU6324,Core,"September 27, 2022",0:06,"Sep 27, 2022 9:42:29 AM",1,0:22,"Campus: 338, Salt Lake City, UT 84112, USA",Campus,0:00,39
UOFU6324,Core,"September 27, 2022",0:02,"Sep 27, 2022 10:07:24 AM",1,0:11,"Campus: 1465 100 S, Salt Lake City, UT 84112, USA",Campus,0:11,18
UOFU6324,Core,"September 27, 2022",0:04,"Sep 27, 2022 10:23:53 AM",1,2:14,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,17
UOFU6324,Core,"September 27, 2022",0:08,"Sep 27, 2022 12:46:34 PM",0,0:02,"Campus: 1645 Campus Center Dr, Salt Lake City, UT 84112, USA",Campus,0:00,25
UOFU6324,Core,"September 27, 2022",0:06,"Sep 27, 2022 12:55:15 PM",1,0:33,"Campus: University Guest House, 110 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:00,53
UOFU6324,Core,"September 27, 2022",0:03,"Sep 27, 2022 1:32:16 PM",1,0:03,"Campus: 295 S Wasatch Dr, Salt Lake City, UT 84113, USA",Campus,0:03,19
UOFU6324,Core,"September 27, 2022",0:03,"Sep 27, 2022 1:39:45 PM",1,17:55,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,29
UOFU6325,Core,"September 27, 2022",0:40,"Sep 27, 2022 7:08:25 AM",8,0:08,"Campus: 62 Connor Rd, Salt Lake City, UT 84113, USA",Campus,0:08,31
UOFU6325,Core,"September 27, 2022",0:12,"Sep 27, 2022 7:29:09 AM",2,0:07,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:07,33
UOFU6325,Core,"September 27, 2022",0:05,"Sep 27, 2022 7:42:46 AM",1,0:13,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,30
UOFU6325,Core,"September 27, 2022",0:03,"Sep 27, 2022 7:59:14 AM",1,0:30,"Campus: Social and Behavioral Science, 380 1530 E, Salt Lake City, UT 84112, USA",Campus,0:04,29
UOFU6325,Core,"September 27, 2022",0:03,"Sep 27, 2022 8:33:44 AM",0,0:50,"Campus: Alice Sheets Marriott Center for Dance, Salt Lake City, UT 84112, USA",Campus,0:24,11
UOFU6325,Core,"September 27, 2022",0:10,"Sep 27, 2022 9:34:22 AM",2,0:18,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:18,35
UOFU6325,Core,"September 27, 2022",0:13,"Sep 27, 2022 10:06:05 AM",2,2:32,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:17,30
UOFU6325,Core,"September 27, 2022",0:06,"Sep 27, 2022 12:45:00 PM",1,0:48,"Campus: 62 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,38
UOFU6325,Core,"September 27, 2022",0:01,"Sep 27, 2022 1:35:43 PM",0,0:25,"Campus: 62 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:18,7
UOFU6325,Core,"September 27, 2022",0:01,"Sep 27, 2022 2:02:21 PM",0,0:04,"Campus: 62 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:04,3
UOFU6325,Core,"September 27, 2022",0:00,"Sep 27, 2022 2:07:25 PM",0,0:49,"Campus: 1st floor, Eccles Institute of Human Genetic, Salt Lake City, UT 84132, USA",Campus,0:00,1
UOFU6325,Core,"September 27, 2022",0:05,"Sep 27, 2022 3:03:16 PM",1,15:33,"Campus, Facilities: 1745 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,38
UOFU6336,Commuter services enforcement,"September 27, 2022",0:48,"Sep 27, 2022 10:59:49 AM",5,1:45,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:08,25
UOFU6336,Commuter services enforcement,"September 27, 2022",0:09,"Sep 27, 2022 12:54:08 PM",2,0:06,"Campus: U President's Circle (SB Stop C), Salt Lake City, UT 84102, USA",Campus,0:06,33
UOFU6336,Commuter services enforcement,"September 27, 2022",0:03,"Sep 27, 2022 1:04:30 PM",1,0:46,"Campus: 230 Presidents' Cir, Salt Lake City, UT 84112, USA",Campus,0:08,16
UOFU6336,Commuter services enforcement,"September 27, 2022",0:05,"Sep 27, 2022 1:56:44 PM",1,0:04,"Campus: 115 1455 E, Salt Lake City, UT 84112, USA",Campus,0:04,23
UOFU6336,Commuter services enforcement,"September 27, 2022",0:16,"Sep 27, 2022 2:17:11 PM",2,0:37,"Campus: U Union Building (Bay D), Salt Lake City, UT 84112, USA",Campus,0:01,37
UOFU6336,Commuter services enforcement,"September 27, 2022",0:09,"Sep 27, 2022 3:04:47 PM",1,0:02,"Campus: Sterling Sill Center, 195 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:02,30
UOFU6336,Commuter services enforcement,"September 27, 2022",0:14,"Sep 27, 2022 3:21:53 PM",0,0:03,"Campus: 260 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:03,8
UOFU6336,Commuter services enforcement,"September 27, 2022",0:01,"Sep 27, 2022 3:26:53 PM",0,0:05,"Campus: Sterling Sill Center, Salt Lake City, UT 84112, USA",Campus,0:05,7
UOFU6336,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 3:32:39 PM",0,0:02,"Campus: 195 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:02,4
UOFU6336,Commuter services enforcement,"September 27, 2022",0:21,"Sep 27, 2022 3:57:18 PM",2,16:12,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:00,35
UOFU6348,Engineering District,"September 27, 2022",0:04,"Sep 27, 2022 8:32:03 AM",0,0:09,"Campus: Warnock Engineering Bldg, 72 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,6
UOFU6348,Engineering District,"September 27, 2022",0:03,"Sep 27, 2022 8:45:00 AM",0,0:05,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,24
UOFU6348,Engineering District,"September 27, 2022",0:03,"Sep 27, 2022 8:54:08 AM",0,0:16,"Campus: Warnock Engineering Bldg, 72 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,22
UOFU6348,Engineering District,"September 27, 2022",0:05,"Sep 27, 2022 9:15:35 AM",0,0:37,"Campus: Unnamed Road, Salt Lake City, UT 84112, USA",Campus,0:00,16
UOFU6348,Engineering District,"September 27, 2022",0:02,"Sep 27, 2022 9:55:23 AM",0,0:43,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,18
UOFU6348,Engineering District,"September 27, 2022",0:07,"Sep 27, 2022 10:46:47 AM",1,0:14,"Campus, Facilities: V.Randall Turpin Univ Serv Bldg, 1795 S Campus Dr, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,30
UOFU6348,Engineering District,"September 27, 2022",0:10,"Sep 27, 2022 11:11:28 AM",2,0:06,"Campus: 126 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,37
UOFU6348,Engineering District,"September 27, 2022",0:02,"Sep 27, 2022 11:21:13 AM",0,1:28,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,24
UOFU6348,Engineering District,"September 27, 2022",0:02,"Sep 27, 2022 12:52:34 PM",0,0:56,"Campus: 72 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,25
UOFU6348,Engineering District,"September 27, 2022",0:01,"Sep 27, 2022 1:50:29 PM",0,0:50,"Campus: Unnamed Road, Salt Lake City, UT 84112, USA",Campus,0:00,21
UOFU6348,Engineering District,"September 27, 2022",0:02,"Sep 27, 2022 2:44:07 PM",0,0:53,"Campus: 50 Central Campus Dr, Salt Lake City, UT 84112, USA",Campus,0:00,14
UOFU6348,Engineering District,"September 27, 2022",0:02,"Sep 27, 2022 3:40:19 PM",0,15:42,"Campus: Unnamed Road, Salt Lake City, UT 84112, USA",Campus,0:00,19
UOFU6367,Commuter services enforcement,"September 27, 2022",0:04,"Sep 27, 2022 11:29:25 AM",1,43:24,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:00,30
UOFU6378,Laundry,"September 27, 2022",0:06,"Sep 27, 2022 8:43:51 AM",1,0:05,"Campus: 501 Chipeta Way, Salt Lake City, UT 84108, USA",Campus,0:00,30
UOFU6378,Laundry,"September 27, 2022",0:02,"Sep 27, 2022 8:51:50 AM",0,0:08,"Campus: 675 Arapeen Dr, Salt Lake City, UT 84108, USA",Campus,0:00,24
UOFU6378,Laundry,"September 27, 2022",0:18,"Sep 27, 2022 9:18:04 AM",11,0:22,"1525 2100 S, Salt Lake City, UT 84119, USA",,0:00,72
UOFU6378,Laundry,"September 27, 2022",0:11,"Sep 27, 2022 9:51:53 AM",7,0:19,"3730 4700 S, West Valley City, UT 84120, USA",,0:00,73
UOFU6378,Laundry,"September 27, 2022",0:11,"Sep 27, 2022 10:22:38 AM",7,0:17,"6056 Fashion Blvd, Murray, UT 84107, USA",,0:00,71
UOFU6378,Laundry,"September 27, 2022",0:06,"Sep 27, 2022 10:47:10 AM",2,0:08,"7495 State St, Midvale, UT 84047, USA",,0:00,41
UOFU6378,Laundry,"September 27, 2022",0:22,"Sep 27, 2022 11:18:39 AM",16,0:02,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,76
UOFU6378,Laundry,"September 27, 2022",0:00,"Sep 27, 2022 11:21:26 AM",0,21:21,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,1
UOFU6400,Pharmacy,"September 27, 2022",0:14,"Sep 27, 2022 10:08:00 AM",11,0:04,"1525 W 2100 S Expy, Salt Lake City, UT 84119, USA",,0:00,73
UOFU6400,Pharmacy,"September 27, 2022",0:27,"Sep 27, 2022 10:39:15 AM",12,0:13,"Campus: 95 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,66
UOFU6400,Pharmacy,"September 27, 2022",0:01,"Sep 27, 2022 10:53:41 AM",0,0:10,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,15
UOFU6400,Pharmacy,"September 27, 2022",0:05,"Sep 27, 2022 11:09:22 AM",1,0:04,"Campus: 555 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:00,37
UOFU6400,Pharmacy,"September 27, 2022",0:13,"Sep 27, 2022 11:28:05 AM",3,0:02,"1430 Perrys Hollow Dr N, Salt Lake City, UT 84103, USA",,0:00,37
UOFU6400,Pharmacy,"September 27, 2022",0:25,"Sep 27, 2022 11:56:02 AM",10,0:03,"336 E Gordon Ln, Millcreek, UT 84107, USA",,0:00,43
UOFU6400,Pharmacy,"September 27, 2022",0:31,"Sep 27, 2022 12:31:01 PM",10,1:46,"6056 Fashion Square Dr, Murray, UT 84107, USA",,0:00,46
UOFU6400,Pharmacy,"September 27, 2022",0:14,"Sep 27, 2022 2:32:16 PM",7,0:02,"3730 S 3740 W, West Valley City, UT 84120, USA",,0:00,73
UOFU6400,Pharmacy,"September 27, 2022",0:11,"Sep 27, 2022 2:46:49 PM",7,0:04,"1525 W 2100 S Expy, Salt Lake City, UT 84119, USA",,0:00,71
UOFU6400,Pharmacy,"September 27, 2022",0:13,"Sep 27, 2022 3:04:36 PM",10,0:10,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:00,72
UOFU6400,Pharmacy,"September 27, 2022",0:30,"Sep 27, 2022 3:45:00 PM",16,0:09,"Campus: 95 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:00,71
UOFU6400,Pharmacy,"September 27, 2022",0:02,"Sep 27, 2022 3:57:14 PM",0,0:05,"Campus: 1950 Cir of Hope Dr, Salt Lake City, UT 84103, USA",Campus,0:00,14
UOFU6400,Pharmacy,"September 27, 2022",0:09,"Sep 27, 2022 4:11:45 PM",2,0:03,"Campus: 555 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:00,34
UOFU6400,Pharmacy,"September 27, 2022",0:41,"Sep 27, 2022 4:56:26 PM",15,16:04,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:00,72
UOFU6424,Commuter Services,"September 27, 2022",0:12,"Sep 27, 2022 9:45:27 AM",3,0:48,"Campus: Building 215, Salt Lake City, UT 84102, USA",Campus,0:00,48
UOFU6424,Commuter Services,"September 27, 2022",0:08,"Sep 27, 2022 10:42:54 AM",2,0:15,"Campus, Commuter 2: 185 Connor Rd, Salt Lake City, UT 84120, USA","Campus, Office Zone",0:00,39
UOFU6424,Commuter Services,"September 27, 2022",0:03,"Sep 27, 2022 11:01:52 AM",0,0:15,"Campus: E. Campus Chiller, Salt Lake City, UT 84112, USA",Campus,0:00,21
UOFU6424,Commuter Services,"September 27, 2022",0:04,"Sep 27, 2022 11:21:18 AM",1,1:36,"Campus, Commuter 2: 185 Connor Rd, Salt Lake City, UT 84120, USA","Campus, Office Zone",0:00,31
UOFU6424,Commuter Services,"September 27, 2022",0:34,"Sep 27, 2022 1:32:26 PM",6,19:50,"Campus, Commuter 2: 185 Connor Rd, Salt Lake City, UT 84120, USA","Campus, Office Zone",0:00,38
UOFU6425,Hospital Courier,"September 27, 2022",0:01,"Sep 27, 2022 8:06:06 AM",0,0:19,"Campus: 30 N 1900 E, Salt Lake City, UT 84132, Fifth floor 2B10, Salt Lake City, UT 84132, USA",Campus,0:00,0
UOFU6425,Hospital Courier,"September 27, 2022",0:00,"Sep 27, 2022 8:26:58 AM",0,0:07,"Campus: 65 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:00,16
UOFU6425,Hospital Courier,"September 27, 2022",0:01,"Sep 27, 2022 8:36:07 AM",0,0:01,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,19
UOFU6425,Hospital Courier,"September 27, 2022",0:07,"Sep 27, 2022 8:45:33 AM",1,0:13,"Campus: 1821 UT-282, Salt Lake City, UT 84132, USA",Campus,0:00,24
UOFU6425,Hospital Courier,"September 27, 2022",0:27,"Sep 27, 2022 9:26:44 AM",15,0:05,"Midvalley Derm, Moran & health Plans: 6053 Fashion Square Dr, Murray, UT 84107, USA",Customer Zone,0:00,72
UOFU6425,Hospital Courier,"September 27, 2022",0:00,"Sep 27, 2022 9:32:35 AM",0,0:12,"Midvalley Derm, Moran & health Plans: 6056 Fashion Blvd, Murray, UT 84107, USA",Customer Zone,0:00,10
UOFU6425,Hospital Courier,"September 27, 2022",0:00,"Sep 27, 2022 9:45:05 AM",0,0:08,"Midvalley Derm, Moran & health Plans: 6056 Fashion Square Dr, Murray, UT 84107, USA",Customer Zone,0:00,9
UOFU6425,Hospital Courier,"September 27, 2022",0:00,"Sep 27, 2022 9:54:37 AM",0,0:14,"Midvalley Derm, Moran & health Plans: 243 6100 S, Murray, UT 84107, USA",Customer Zone,0:00,16
UOFU6425,Hospital Courier,"September 27, 2022",0:06,"Sep 27, 2022 10:15:15 AM",2,0:14,"Greenwood Health Center: Lang Patrick B, 7495 State St, Midvale, UT 84047, USA",Customer Zone,0:00,41
UOFU6425,Hospital Courier,"September 27, 2022",0:32,"Sep 27, 2022 11:03:02 AM",31,0:11,"Parkway Health Center: 145 UT-265, Orem, UT 84058, USA",Customer Zone,0:00,75
UOFU6425,Hospital Courier,"September 27, 2022",0:38,"Sep 27, 2022 11:52:27 AM",31,0:16,"South Jordan: 5126 W Daybreak Pkwy, South Jordan, UT 84009, USA",clinics,0:00,75
UOFU6425,Hospital Courier,"September 27, 2022",0:01,"Sep 27, 2022 12:10:25 PM",0,0:11,"South Jordan: 5224 W Daybreak Pkwy, South Jordan, UT 84095, USA",clinics,0:00,12
UOFU6425,Hospital Courier,"September 27, 2022",0:25,"Sep 27, 2022 12:46:55 PM",14,0:06,"Midvalley Derm, Moran & health Plans: 195 E 6100 S, Murray, UT 84107, USA",Customer Zone,0:00,71
UOFU6425,Hospital Courier,"September 27, 2022",0:01,"Sep 27, 2022 12:55:04 PM",0,0:04,"Midvalley Derm, Moran & health Plans: 6056 S Fashionsquare Dr, Murray, UT 84107, USA",Customer Zone,0:00,9
UOFU6425,Hospital Courier,"September 27, 2022",0:27,"Sep 27, 2022 1:27:13 PM",16,0:09,"Campus: 1821 UT-282, Salt Lake City, UT 84132, USA",Campus,0:00,72
UOFU6425,Hospital Courier,"September 27, 2022",0:09,"Sep 27, 2022 1:45:49 PM",2,0:06,"Campus, Madsen Clinic: 555 Foothill Dr, Salt Lake City, UT 84112, USA","Campus, Customer Zone",0:00,37
UOFU6425,Hospital Courier,"September 27, 2022",0:05,"Sep 27, 2022 1:57:24 PM",1,0:03,"Campus: 65 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:00,33
UOFU6425,Hospital Courier,"September 27, 2022",0:02,"Sep 27, 2022 2:02:47 PM",0,1:30,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,19
UOFU6425,Hospital Courier,"September 27, 2022",0:00,"Sep 27, 2022 3:34:04 PM",0,16:26,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,0
UOFU6446 Gaylen,UEN,"September 27, 2022",0:12,"Sep 27, 2022 5:02:34 PM",7,0:54,"Reeves 166, 451 E 400 N, Price, UT 84501, USA",,0:00,75
UOFU6446 Gaylen,UEN,"September 27, 2022",0:03,"Sep 27, 2022 6:00:13 PM",1,0:07,"285 E Main St, Price, UT 84501, USA",,0:00,29
UOFU6446 Gaylen,UEN,"September 27, 2022",0:13,"Sep 27, 2022 6:21:11 PM",8,1:28,"127 S Main St, Helper, UT 84526, USA",,0:00,76
UOFU6446 Gaylen,UEN,"September 27, 2022",0:11,"Sep 27, 2022 8:00:25 PM",3,18:54,"1888 W 3500 N, Helper, UT 84526, USA",,0:00,42
UOFU6449,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 8:51:56 AM",0,0:06,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:06,0
UOFU6449,Commuter services enforcement,"September 27, 2022",0:25,"Sep 27, 2022 9:23:08 AM",3,0:04,"Campus: 545599 1455 E, Salt Lake City, UT 84112, USA",Campus,0:04,42
UOFU6449,Commuter services enforcement,"September 27, 2022",0:08,"Sep 27, 2022 9:36:16 AM",1,0:28,"Campus: 1465 100 S, Salt Lake City, UT 84112, USA",Campus,0:28,32
UOFU6449,Commuter services enforcement,"September 27, 2022",0:04,"Sep 27, 2022 10:08:40 AM",1,0:09,"Campus: 288 1455 E, Salt Lake City, UT 84116, USA",Campus,0:09,25
UOFU6449,Commuter services enforcement,"September 27, 2022",0:45,"Sep 27, 2022 11:03:46 AM",5,0:04,"Campus: 347, Salt Lake City, UT 84112, USA",Campus,0:04,42
UOFU6449,Commuter services enforcement,"September 27, 2022",0:07,"Sep 27, 2022 11:16:08 AM",2,1:22,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:00,34
UOFU6449,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 12:39:09 PM",0,0:04,"Campus: 199 Pollock Rd, Salt Lake City, UT 84108, USA",Campus,0:04,1
UOFU6449,Commuter services enforcement,"September 27, 2022",0:07,"Sep 27, 2022 12:50:56 PM",1,0:09,"Campus: 1575 University Blvd, Salt Lake City, UT 84112, USA",Campus,0:09,32
UOFU6449,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 1:01:00 PM",0,0:13,"Campus: 1575 University Blvd, Salt Lake City, UT 84112, USA",Campus,0:13,9
UOFU6449,Commuter services enforcement,"September 27, 2022",0:02,"Sep 27, 2022 1:17:15 PM",0,0:10,"Campus: Sculpture Bldg, Salt Lake City, UT 84112, USA",Campus,0:10,6
UOFU6449,Commuter services enforcement,"September 27, 2022",0:07,"Sep 27, 2022 1:35:14 PM",1,0:08,"Campus: U Social Work Building (EB), Salt Lake City, UT 84112, USA",Campus,0:08,21
UOFU6449,Commuter services enforcement,"September 27, 2022",0:01,"Sep 27, 2022 1:45:57 PM",0,0:11,"Campus: Einar Nielsen Fieldhouse, Salt Lake City, UT 84112, USA",Campus,0:11,18
UOFU6449,Commuter services enforcement,"September 27, 2022",0:01,"Sep 27, 2022 1:59:08 PM",0,0:13,"Campus: 200 1500 E, Salt Lake City, UT 84112, USA",Campus,0:00,11
UOFU6449,Commuter services enforcement,"September 27, 2022",0:01,"Sep 27, 2022 2:14:31 PM",0,0:10,"Campus: Q563+W2 Salt Lake City, UT, USA",Campus,0:10,7
UOFU6449,Commuter services enforcement,"September 27, 2022",0:02,"Sep 27, 2022 2:27:17 PM",0,0:08,"Campus: 100 1500 E, Salt Lake City, UT 84112, USA",Campus,0:08,6
UOFU6449,Commuter services enforcement,"September 27, 2022",0:02,"Sep 27, 2022 2:38:52 PM",0,0:04,"Campus: Q562+WW Salt Lake City, UT, USA",Campus,0:04,4
UOFU6449,Commuter services enforcement,"September 27, 2022",0:02,"Sep 27, 2022 2:45:31 PM",0,0:19,"Campus: 862 1500 E, Salt Lake City, UT 84112, USA",Campus,0:19,18
UOFU6449,Commuter services enforcement,"September 27, 2022",0:01,"Sep 27, 2022 3:06:17 PM",0,0:09,"Campus: 100 1500 E, Salt Lake City, UT 84112, USA",Campus,0:09,21
UOFU6449,Commuter services enforcement,"September 27, 2022",0:00,"Sep 27, 2022 3:16:18 PM",0,0:16,"Campus: 100 1500 E, Salt Lake City, UT 84112, USA",Campus,0:16,6
