Device,DeviceGroup,StartDate,Duration,EndDate,Distance,StopDuration,Location,StopZoneType,IdleDuration,MaxSpeed
UOFU6400,Pharmacy,28-Sep-22,0:30,9/28/2022 16:41,14,17:09,"6056 S Fashionsquare Dr, Murray, UT 84107, USA",,0:06,73
UOFU6424,Commuter Services,28-Sep-22,0:05,9/28/2022 9:28,2,1:23,"Campus: 1945 E Sunnyside Ave, Salt Lake City, UT 84108, USA",Campus,0:00,37
UOFU6424,Commuter Services,28-Sep-22,0:08,9/28/2022 11:00,2,1:32,"Campus, Commuter 2: 185 Connor Rd, Salt Lake City, UT 84120, USA","Campus, Office Zone",0:00,40
UOFU6424,Commuter Services,28-Sep-22,0:21,9/28/2022 12:54,1,0:08,"Campus: 50 Medical Drive, Salt Lake City, UT 84112, Salt Lake City, UT 84132, USA",Campus,0:00,21
UOFU6424,Commuter Services,28-Sep-22,0:04,9/28/2022 13:07,0,0:48,"Campus: 50 Medical Drive, Salt Lake City, UT 84112, Salt Lake City, UT 84132, USA",Campus,0:00,0
UOFU6424,Commuter Services,28-Sep-22,0:12,9/28/2022 14:08,2,23:24,"Campus, Commuter 2: 185 Connor Rd, Salt Lake City, UT 84120, USA","Campus, Office Zone",0:00,35
UOFU6425,Hospital Courier,28-Sep-22,0:02,9/28/2022 8:02,0,0:09,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,0
UOFU6425,Hospital Courier,28-Sep-22,0:01,9/28/2022 8:13,0,0:07,"Campus: 65 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:00,12
UOFU6425,Hospital Courier,28-Sep-22,0:21,9/28/2022 8:42,15,0:05,"Midvalley Derm, Moran & health Plans: 6053 Fashion Square Dr, Murray, UT 84107, USA",Customer Zone,0:00,72
UOFU6425,Hospital Courier,28-Sep-22,0:00,9/28/2022 8:48,0,0:10,"Midvalley Derm, Moran & health Plans: 6056 Fashion Blvd, Murray, UT 84107, USA",Customer Zone,0:00,9
UOFU6425,Hospital Courier,28-Sep-22,0:01,9/28/2022 9:00,0,0:08,"Midvalley Derm, Moran & health Plans: 6056 S Fashionsquare Dr, Murray, UT 84107, USA",Customer Zone,0:00,6
UOFU6425,Hospital Courier,28-Sep-22,0:00,9/28/2022 9:09,0,0:15,"Midvalley Derm, Moran & health Plans: 243 6100 S, Murray, UT 84107, USA",Customer Zone,0:00,12
UOFU6425,Hospital Courier,28-Sep-22,0:07,9/28/2022 9:31,2,0:04,"Greenwood Health Center: Lang Patrick B, 7495 State St, Midvale, UT 84047, USA",Customer Zone,0:00,41
UOFU6425,Hospital Courier,28-Sep-22,0:08,9/28/2022 9:44,4,0:16,"Intermountain Medical Center: 5131 Cottonwood St, Murray, UT 84107, USA",Customer Zone,0:00,41
UOFU6425,Hospital Courier,28-Sep-22,0:39,9/28/2022 10:41,33,0:11,"Parkway Health Center: 145 UT-265, Orem, UT 84058, USA",Customer Zone,0:00,73
UOFU6425,Hospital Courier,28-Sep-22,0:35,9/28/2022 11:28,28,0:08,"Riverton Eye Center: 3793 W 12600 S, Riverton, UT 84065, USA",Customer Zone,0:00,75
UOFU6425,Hospital Courier,28-Sep-22,0:05,9/28/2022 11:42,1,0:03,"4604 W 12600 S, Herriman, UT 84096, USA",,0:00,35
UOFU6425,Hospital Courier,28-Sep-22,0:05,9/28/2022 11:51,2,0:21,"South Jordan: 5126 W Daybreak Pkwy, South Jordan, UT 84009, USA",clinics,0:00,42
UOFU6425,Hospital Courier,28-Sep-22,0:02,9/28/2022 12:14,0,0:04,"South Jordan: 5224 W Daybreak Pkwy, South Jordan, UT 84095, USA",clinics,0:00,11
UOFU6425,Hospital Courier,28-Sep-22,0:29,9/28/2022 12:49,14,0:12,"Midvalley Derm, Moran & health Plans: 195 E 6100 S, Murray, UT 84107, USA",Customer Zone,0:00,64
UOFU6425,Hospital Courier,28-Sep-22,0:00,9/28/2022 13:02,0,0:05,"Midvalley Derm, Moran & health Plans: 6056 S Fashionsquare Dr, Murray, UT 84107, USA",Customer Zone,0:00,9
UOFU6425,Hospital Courier,28-Sep-22,0:24,9/28/2022 13:33,15,0:12,"Campus: 65 Mario Capecchi Dr, Salt Lake City, UT 84132, USA",Campus,0:00,73
UOFU6425,Hospital Courier,28-Sep-22,0:01,9/28/2022 13:47,0,0:42,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,17
UOFU6425,Hospital Courier,28-Sep-22,0:07,9/28/2022 14:36,1,0:03,"Campus: 590 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:00,27
UOFU6425,Hospital Courier,28-Sep-22,0:05,9/28/2022 14:45,1,17:11,"Campus: School of Medicine, 30 N 1900 E, Salt Lake City, UT 84132, USA",Campus,0:00,34
UOFU6446 Gaylen,UEN,28-Sep-22,0:13,9/28/2022 15:08,7,0:40,"Reeves 166, 451 E 400 N, Price, UT 84501, USA",,0:13,70
UOFU6446 Gaylen,UEN,28-Sep-22,0:05,9/28/2022 15:54,2,0:00,"124 N Carbonville Rd, Price, UT 84501, USA",,0:00,39
UOFU6446 Gaylen,UEN,28-Sep-22,0:01,9/28/2022 15:57,0,0:14,"124 N Carbonville Rd, Price, UT 84501, USA",,0:01,4
UOFU6446 Gaylen,UEN,28-Sep-22,0:05,9/28/2022 16:17,2,1:22,"1375 S Carbon Ave, Price, UT 84501, USA",,0:00,70
UOFU6446 Gaylen,UEN,28-Sep-22,0:14,9/28/2022 17:53,7,139:40:00,"1888 W 3500 N, Helper, UT 84526, USA",,0:11,57
UOFU6449,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 7:08,0,0:04,"Campus: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:04,0
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 7:17,1,0:19,"Campus: 470 Mario Capecchi Dr, Salt Lake City, UT 84112, USA",Campus,0:19,33
UOFU6449,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 7:38,0,0:14,"Campus: 527 Foothill Dr, Salt Lake City, UT 84112, USA",Campus,0:14,11
UOFU6449,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 8:00,1,0:10,"Campus: 390 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:10,26
UOFU6449,Commuter services enforcement,28-Sep-22,0:25,9/28/2022 8:36,1,0:03,"Campus: 295 Chipeta Way, Salt Lake City, UT 84108, USA",Campus,0:03,35
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 8:44,0,0:02,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,22
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 8:51,1,0:06,"Campus: 530 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:06,30
UOFU6449,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 9:00,0,0:04,"Campus: 530 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:04,0
UOFU6449,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 9:11,0,0:48,"Campus: 590 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:10,5
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 10:04,0,0:40,"Campus: 530 Wakara Way, Salt Lake City, UT 84108, USA",Campus,0:40,9
UOFU6449,Commuter services enforcement,28-Sep-22,0:07,9/28/2022 10:53,1,0:03,"Campus: 1141 University Village, Salt Lake City, UT 84108, USA",Campus,0:03,29
UOFU6449,Commuter services enforcement,28-Sep-22,0:07,9/28/2022 11:04,1,0:19,"Campus: 1449 University Village, Salt Lake City, UT 84108, USA",Campus,0:19,12
UOFU6449,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 11:29,1,0:49,"Campus: 199 Pollock Rd, Salt Lake City, UT 84108, USA",Campus,0:00,32
UOFU6449,Commuter services enforcement,28-Sep-22,0:22,9/28/2022 12:41,3,0:36,"Campus: 938 University Village, Salt Lake City, UT 84108, USA",Campus,0:36,35
UOFU6449,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 13:24,2,0:16,"Campus: Orthopaedic Center, Salt Lake City, UT 84108, USA",Campus,0:16,34
UOFU6449,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 13:42,0,1:30,"Campus: Komas Dr @ 542 S, Salt Lake City, UT 84108, USA",Campus,1:30,14
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 15:17,1,0:02,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,35
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 15:24,1,2:19,"Campus: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:00,33
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 17:48,1,0:06,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:06,33
UOFU6449,Commuter services enforcement,28-Sep-22,0:04,9/28/2022 17:58,1,2:53,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,31
UOFU6449,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 20:58,1,0:18,"Campus: 400 S 900 E, Salt Lake City, UT 84102, USA",Campus,0:18,30
UOFU6449,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 21:21,1,0:11,"Campus: 200 1500 E, Salt Lake City, UT 84112, USA",Campus,0:11,29
UOFU6449,Commuter services enforcement,28-Sep-22,0:02,9/28/2022 21:36,0,0:10,"Campus: 100 1500 E, Salt Lake City, UT 84112, USA",Campus,0:10,4
UOFU6449,Commuter services enforcement,28-Sep-22,0:02,9/28/2022 21:48,0,0:08,"Campus: 500 Foothill Dr, Salt Lake City, UT 84148, USA",Campus,0:08,26
UOFU6449,Commuter services enforcement,28-Sep-22,0:09,9/28/2022 22:06,1,8:37,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:00,24
UOFU6450,Commuter services enforcement,28-Sep-22,0:09,9/28/2022 7:27,1,0:07,"Campus: Helipad 1, 71-99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:07,32
UOFU6450,Commuter services enforcement,28-Sep-22,0:08,9/28/2022 7:42,1,0:07,"Campus: 105 N Medical Dr, Salt Lake City, UT 84113, USA",Campus,0:00,34
UOFU6450,Commuter services enforcement,28-Sep-22,0:07,9/28/2022 7:57,0,0:27,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,0:00,10
UOFU6450,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 8:25,0,1:29,"Campus: 50 Medical Dr N, Salt Lake City, UT 84132, USA",Campus,1:29,0
UOFU6450,Commuter services enforcement,28-Sep-22,0:20,9/28/2022 10:15,0,0:51,"Campus: Helipad 3, 99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:51,16
UOFU6450,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 11:14,1,0:53,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,26
UOFU6450,Commuter services enforcement,28-Sep-22,0:08,9/28/2022 12:16,1,0:19,"Campus: 99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:19,25
UOFU6450,Commuter services enforcement,28-Sep-22,0:02,9/28/2022 12:37,0,0:04,"Campus: Helipad 3, 99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:04,12
UOFU6450,Commuter services enforcement,28-Sep-22,0:06,9/28/2022 12:49,0,0:37,"Campus: 150 UT-282, Salt Lake City, UT 84132, USA",Campus,0:37,0
UOFU6450,Commuter services enforcement,28-Sep-22,0:08,9/28/2022 13:35,0,0:24,"Campus: 99 S 2030 E, Salt Lake City, UT 84132, USA",Campus,0:24,12
UOFU6450,Commuter services enforcement,28-Sep-22,0:08,9/28/2022 14:08,1,16:48,"Campus: Ppo Green House, Salt Lake City, UT 84108, USA",Campus,0:00,25
UOFU6451,Commuter services enforcement,28-Sep-22,0:27,9/28/2022 8:11,1,0:04,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:04,25
UOFU6451,Commuter services enforcement,28-Sep-22,0:03,9/28/2022 8:19,0,0:19,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:19,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 8:39,0,0:09,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:09,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 8:50,0,0:04,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:00,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:05,9/28/2022 8:59,0,0:58,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:00,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:01,9/28/2022 9:58,0,0:04,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:04,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:17,9/28/2022 10:20,0,0:16,"Campus: 175 N Medical Dr, Salt Lake City, UT 84103, USA",Campus,0:00,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:09,9/28/2022 10:47,1,3:34,"Campus: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA",Campus,0:02,18
UOFU6451,Commuter services enforcement,28-Sep-22,0:19,9/28/2022 14:40,1,0:06,"Campus: 175 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:06,21
UOFU6451,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 14:47,0,0:05,"Campus: 175 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:05,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:09,9/28/2022 15:03,0,0:16,"Campus: 175 N Medical Dr, Salt Lake City, UT 84132, USA",Campus,0:00,0
UOFU6451,Commuter services enforcement,28-Sep-22,0:07,9/28/2022 15:27,1,0:02,"Campus, Facilities: Motor Pool, 309 S 1778 E, Salt Lake City, UT 84112, USA","Campus, Office Zone",0:00,30
UOFU6451,Commuter services enforcement,28-Sep-22,0:03,9/28/2022 15:33,1,0:03,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:00,33
UOFU6451,Commuter services enforcement,28-Sep-22,0:00,9/28/2022 15:36,0,15:03,"Campus, Commuter services zone: 311 Fort Douglas Blvd, Salt Lake City, UT 84113, USA","Campus, Office Zone",0:03,2
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:09,9/28/2022 12:26,4,1:08,"Salt Lake County: 848 Poinsettia Dr, Salt Lake City, UT 84116, USA",Customer Zone,0:00,49
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:11,9/28/2022 13:46,4,1:22,"Salt Lake County: 535 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,45
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:36,9/28/2022 15:45,22,0:05,"Salt Lake County: 8166 UT-111, West Jordan, UT 84081, USA",Customer Zone,0:05,78
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:05,9/28/2022 15:56,1,0:29,"Salt Lake County: 7453 Valley Maple Dr, West Jordan, UT 84081, USA",Customer Zone,0:29,47
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:02,9/28/2022 16:29,0,0:37,"Salt Lake County: 7453 Valley Maple Dr, West Jordan, UT 84081, USA",Customer Zone,0:37,24
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:01,9/28/2022 17:08,0,0:21,"Salt Lake County: 7453 Valley Maple Dr, West Jordan, UT 84081, USA",Customer Zone,0:21,7
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:01,9/28/2022 17:31,0,0:07,"Salt Lake County: 7463 Valley Maple Dr, West Jordan, UT 84081, USA",Customer Zone,0:00,14
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:16,9/28/2022 17:54,6,0:15,"Salt Lake County: 3580 9000 S, West Jordan, UT 84088, USA",Customer Zone,0:00,63
UOFU6453,HCMI Community Crisis and support services,28-Sep-22,0:33,9/28/2022 18:43,18,90:41:00,"Salt Lake County: 535 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:01,80
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:01,9/28/2022 8:22,0,0:59,"Salt Lake County: 525 E 100 S UNIT 500, Salt Lake City, UT 84102, USA",Customer Zone,0:00,0
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:07,9/28/2022 9:30,2,0:16,"Salt Lake County: 681 State St, Salt Lake City, UT 84111, USA",Customer Zone,0:00,34
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:08,9/28/2022 9:55,2,0:02,"Salt Lake County: 242 Paramount Ave, South Salt Lake, UT 84115, USA",Customer Zone,0:00,45
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:13,9/28/2022 10:11,3,0:50,"Salt Lake County: 165 S 300 E, Salt Lake City, UT 84111, USA",Customer Zone,0:00,33
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:08,9/28/2022 11:10,2,0:33,"Salt Lake County: 404 400 W, Salt Lake City, UT 84101, USA",Customer Zone,0:00,40
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:11,9/28/2022 11:56,2,3:29,"Salt Lake County: 525 E 100 S UNIT 500, Salt Lake City, UT 84102, USA",Customer Zone,0:00,31
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:29,9/28/2022 15:55,12,1:11,"Salt Lake County: 8241 Akers Way, Sandy, UT 84094, USA",Customer Zone,0:01,57
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:05,9/28/2022 17:11,2,0:03,"Salt Lake County: 7360 S Union Park Ave, Midvale, UT 84047, USA",Customer Zone,0:00,40
UOFU6454,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:40,9/28/2022 17:55,12,14:45,"Salt Lake County: 535 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,60
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:34,9/28/2022 11:28,21,0:36,"Salt Lake County: 12133 S 1975 W, Riverton, UT 84065, USA",Customer Zone,0:00,75
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:23,9/28/2022 12:28,14,0:24,"Salt Lake County: 28E E Fireclay Ave, Murray, UT 84107, USA",Customer Zone,0:00,79
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:16,9/28/2022 13:09,6,0:20,"Salt Lake County: 210 E 400 S, Salt Lake City, UT 84111, USA",Customer Zone,0:00,39
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:05,9/28/2022 13:35,1,2:22,"Salt Lake County: 547 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,34
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:00,9/28/2022 15:58,0,0:01,"Salt Lake County: 547 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,0
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:24,9/28/2022 16:24,10,1:03,"Salt Lake County: 4213 S 2260 W, Salt Lake City, UT 84129, USA",Customer Zone,0:00,76
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:11,9/28/2022 17:39,4,0:04,"Salt Lake County: 3430 S State St, Salt Lake City, UT 84115, USA",Customer Zone,0:00,48
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:00,9/28/2022 17:44,0,0:03,"Salt Lake County: 3450 US-89, South Salt Lake, UT 84115, USA",Customer Zone,0:03,17
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:27,9/28/2022 18:15,11,0:35,"Salt Lake County: 9888 S 2145 E, Sandy, UT 84092, USA",Customer Zone,0:00,55
UOFU6455,"HCMI Community Crisis and support services, UNI",28-Sep-22,0:32,9/28/2022 19:23,20,18:08,"Salt Lake County: 127 500 E, Salt Lake City, UT 84102, USA",Customer Zone,0:00,73
UOFU6456,HCMI Community Crisis and support services,28-Sep-22,0:32,9/28/2022 13:54,20,1:02,"Salt Lake County: 1169 W 11930 S, Riverton, UT 84065, USA",Customer Zone,0:00,73
UOFU6456,HCMI Community Crisis and support services,28-Sep-22,0:29,9/28/2022 15:26,20,1:19,"Salt Lake County: 525 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,78
UOFU6456,HCMI Community Crisis and support services,28-Sep-22,0:51,9/28/2022 17:38,13,0:51,"Salt Lake County: 8625 S 1205 E, Sandy, UT 84094, USA",Customer Zone,0:03,49
UOFU6456,HCMI Community Crisis and support services,28-Sep-22,0:27,9/28/2022 18:56,18,1:31,"Salt Lake County: 2635 Stringham Ave S, Salt Lake City, UT 84109, USA",Customer Zone,0:00,76
UOFU6456,HCMI Community Crisis and support services,28-Sep-22,0:23,9/28/2022 20:51,6,13:41,"Salt Lake County: 547 E 100 S, Salt Lake City, UT 84102, USA",Customer Zone,0:00,48
